timestamp,ecg,eda
327,0,-
328,1022,-
329,1022,-
330,1022,-
331,1023,-
332,1022,-
333,1023,-
334,1022,-
335,1022,-
336,1022,-
337,1023,-
338,0,-
339,0,-
340,0,-
341,0,-
342,0,-
343,0,-
344,0,-
345,0,-
346,0,-
347,0,-
348,1022,-
349,1022,-
350,1022,-
351,1022,-
352,1022,-
353,1022,-
354,1023,-
355,1022,-
356,1023,-
357,1022,-
358,0,-
359,0,-
360,0,-
361,0,-
362,0,-
363,0,-
364,0,-
365,0,-
366,0,-
367,0,-
368,1022,-
369,1023,-
370,1022,-
371,1023,-
372,1022,-
373,1022,-
374,1023,-
375,1022,-
376,1022,-
377,1022,-
378,0,-
379,0,-
380,0,-
381,0,-
382,0,-
383,0,-
384,0,-
385,0,-
386,0,-
387,0,-
388,1022,-
389,1023,-
390,1022,-
391,1023,-
392,1022,-
393,1022,-
394,1023,-
395,1022,-
396,1022,-
397,1022,-
398,0,-
399,0,-
400,0,-
401,0,-
402,0,-
403,0,-
404,0,-
405,0,-
406,0,-
407,0,-
408,1022,-
409,1023,-
410,1022,-
411,1023,-
412,1023,-
413,1022,-
414,1023,-
415,1023,-
416,1023,-
417,1022,-
418,0,-
419,0,-
420,0,-
421,0,-
422,0,-
423,0,-
424,0,-
425,0,-
426,0,-
427,0,-
428,1022,-
429,1022,-
430,1022,-
431,1023,-
432,1022,-
433,1022,-
434,1022,-
435,1023,-
436,1022,-
437,1023,-
438,0,-
439,0,-
440,0,-
441,0,-
442,0,-
443,0,-
444,0,-
445,0,-
446,0,-
447,0,-
448,1022,-
449,1022,-
450,1022,-
451,1023,-
452,1022,-
453,1022,-
454,1023,-
455,1023,-
456,1023,-
457,1022,-
458,0,-
459,0,-
460,0,-
461,0,-
462,0,-
463,0,-
464,0,-
465,0,-
466,0,-
467,0,-
468,1022,-
469,1022,-
470,1023,-
471,1023,-
472,1023,-
473,1022,-
474,1023,-
475,1023,-
476,1022,-
477,1022,-
478,0,-
479,0,-
480,0,-
481,0,-
482,0,-
483,0,-
484,0,-
485,0,-
486,0,-
487,0,-
488,1022,-
489,1023,-
490,1022,-
491,1023,-
492,1023,-
493,1022,-
494,1023,-
495,1023,-
496,1022,-
497,1022,-
498,0,-
499,0,-
500,0,-
501,0,-
502,0,-
503,0,-
504,0,-
505,0,-
506,0,-
507,0,-
508,1022,-
509,1023,-
510,1022,-
511,1023,-
512,1022,-
513,1022,-
514,1023,-
515,1022,-
516,1023,-
517,1022,-
518,0,-
519,0,-
520,0,-
521,0,-
522,0,-
523,0,-
524,0,-
525,0,-
526,0,-
527,0,-
528,1022,-
529,1023,-
530,1022,-
531,1023,-
532,1023,-
533,1022,-
534,1023,-
535,1022,-
536,1022,-
537,1022,-
538,0,-
539,0,-
540,0,-
541,0,-
542,0,-
543,0,-
544,0,-
545,0,-
546,0,-
547,0,-
548,1022,-
549,1023,-
550,1022,-
551,1022,-
552,1022,-
553,1022,-
554,1023,-
555,1022,-
556,1022,-
557,1022,-
558,0,-
559,0,-
560,0,-
561,0,-
562,0,-
563,0,-
564,0,-
565,0,-
566,0,-
567,0,-
568,1022,-
569,1022,-
570,1023,-
571,1023,-
572,1022,-
573,1022,-
574,1022,-
575,1022,-
576,1023,-
577,1022,-
578,0,-
579,0,-
580,0,-
581,0,-
582,0,-
583,0,-
584,0,-
585,0,-
586,0,-
587,0,-
588,1022,-
589,1023,-
590,1022,-
591,1022,-
592,1023,-
593,1022,-
594,1023,-
595,1022,-
596,1023,-
597,1022,-
598,0,-
599,0,-
600,0,-
601,0,-
602,0,-
603,0,-
604,0,-
605,0,-
606,0,-
607,0,-
608,1022,-
609,1023,-
610,1023,-
611,1023,-
612,1022,-
613,1022,-
614,1023,-
615,1022,-
616,1022,-
617,1022,-
618,0,-
619,0,-
620,0,-
621,0,-
622,0,-
623,0,-
624,0,-
625,0,-
626,0,-
627,0,-
628,1022,-
629,1023,-
630,1022,-
631,1022,-
632,1022,-
633,1022,-
634,1023,-
635,1022,-
636,1023,-
637,1022,-
638,0,-
639,0,-
640,0,-
641,0,-
642,0,-
643,0,-
644,0,-
645,0,-
646,0,-
647,0,-
648,1022,-
649,1022,-
650,1022,-
651,1022,-
652,1022,-
653,1023,-
654,1022,-
655,1023,-
656,1023,-
657,1022,-
658,0,-
659,0,-
660,0,-
661,0,-
662,0,-
663,0,-
664,0,-
665,0,-
666,0,-
667,0,-
668,1022,-
669,1023,-
670,1023,-
671,1022,-
672,1022,-
673,1023,-
674,1022,-
675,1023,-
676,1022,-
677,1022,-
678,0,-
679,0,-
680,0,-
681,0,-
682,0,-
683,0,-
684,0,-
685,0,-
686,0,-
687,0,-
688,1022,-
689,1023,-
690,1022,-
691,1023,-
692,1022,-
693,1023,-
694,1022,-
695,1023,-
696,1022,-
697,1022,-
698,0,-
699,0,-
700,0,-
701,0,-
702,0,-
703,0,-
704,0,-
705,0,-
706,0,-
707,0,-
708,1022,-
709,1023,-
710,1023,-
711,1023,-
712,1022,-
713,1022,-
714,1023,-
715,1023,-
716,1022,-
717,1022,-
718,0,-
719,0,-
720,0,-
721,0,-
722,0,-
723,0,-
724,0,-
725,0,-
726,0,-
727,0,-
728,1022,-
729,1023,-
730,1022,-
731,1022,-
732,1022,-
733,1022,-
734,1023,-
735,1022,-
736,1023,-
737,1022,-
738,0,-
739,0,-
740,0,-
741,0,-
742,0,-
743,0,-
744,0,-
745,0,-
746,0,-
747,0,-
748,1022,-
749,1023,-
750,1023,-
751,1023,-
752,1023,-
753,1022,-
754,1023,-
755,1022,-
756,1022,-
757,1022,-
758,0,-
759,0,-
760,0,-
761,0,-
762,0,-
763,0,-
764,0,-
765,0,-
766,0,-
767,0,-
768,1022,-
769,1023,-
770,1023,-
771,1023,-
772,1023,-
773,1023,-
774,1022,-
775,1022,-
776,1022,-
777,1022,-
778,0,-
779,0,-
780,0,-
781,0,-
782,0,-
783,0,-
784,0,-
785,0,-
786,0,-
787,0,-
788,1022,-
789,1022,-
790,1022,-
791,1022,-
792,1023,-
793,1023,-
794,1022,-
795,1022,-
796,1022,-
797,1022,-
798,0,-
799,0,-
800,0,-
801,0,-
802,0,-
803,0,-
804,0,-
805,0,-
806,0,-
807,0,-
808,1023,-
809,1023,-
810,1023,-
811,1022,-
812,1023,-
813,1022,-
814,1023,-
815,1022,-
816,1022,-
817,1022,-
818,0,-
819,0,-
820,0,-
821,0,-
822,0,-
823,0,-
824,0,-
825,0,-
826,0,-
827,0,-
828,1022,-
829,1023,-
830,1022,-
831,1023,-
832,1022,-
833,1022,-
834,1023,-
835,1023,-
836,1022,-
837,1022,-
838,0,-
839,0,-
840,0,-
841,0,-
842,0,-
843,0,-
844,0,-
845,0,-
846,0,-
847,0,-
848,1022,-
849,1022,-
850,1022,-
851,1023,-
852,1023,-
853,1022,-
854,1023,-
855,1022,-
856,1022,-
857,1022,-
858,0,-
859,0,-
860,0,-
861,0,-
862,0,-
863,0,-
864,0,-
865,0,-
866,0,-
867,0,-
868,1022,-
869,1023,-
870,1022,-
871,1023,-
872,1022,-
873,1022,-
874,1022,-
875,1022,-
876,1023,-
877,1022,-
878,0,-
879,0,-
880,0,-
881,0,-
882,0,-
883,0,-
884,0,-
885,0,-
886,0,-
887,0,-
888,1022,-
889,1023,-
890,1023,-
891,1022,-
892,1022,-
893,1022,-
894,1023,-
895,1022,-
896,1022,-
897,1022,-
898,0,-
899,0,-
900,0,-
901,0,-
902,0,-
903,0,-
904,0,-
905,0,-
906,0,-
907,0,-
908,1023,-
909,1022,-
910,1023,-
911,1023,-
912,1023,-
913,1023,-
914,1022,-
915,1022,-
916,1022,-
917,1022,-
918,0,-
919,0,-
920,0,-
921,0,-
922,0,-
923,0,-
924,0,-
925,0,-
926,0,-
927,0,-
928,1023,-
929,1022,-
930,1022,-
931,1022,-
932,1022,-
933,1023,-
934,1022,-
935,1023,-
936,1023,-
937,1022,-
938,0,-
939,0,-
940,0,-
941,0,-
942,0,-
943,0,-
944,0,-
945,0,-
946,0,-
947,0,-
948,1022,-
949,1023,-
950,1022,-
951,1023,-
952,1023,-
953,1022,-
954,1023,-
955,1022,-
956,1022,-
957,1020,-
958,0,-
959,0,-
960,0,-
961,0,-
962,0,-
963,0,-
964,0,-
965,0,-
966,0,-
967,6,-
968,1022,-
969,1023,-
970,1022,-
971,1022,-
972,1022,-
973,1022,-
974,1023,-
975,1023,-
976,1023,-
977,1022,-
978,0,-
979,0,-
980,0,-
981,0,-
982,0,-
983,0,-
984,0,-
985,0,-
986,0,-
987,0,-
988,1022,-
989,1022,-
990,1022,-
991,1023,-
992,1022,-
993,1022,-
994,1023,-
995,1022,-
996,1022,-
997,1020,-
998,0,-
999,0,-
1000,0,-
1001,0,-
1002,0,-
1003,0,-
1004,0,-
1005,0,-
1006,0,-
1007,87,-
1008,1022,-
1009,1022,-
1010,1022,-
1011,1022,-
1012,1022,-
1013,1022,-
1014,1022,-
1015,1023,-
1016,1022,-
1017,989,-
1018,0,-
1019,0,-
1020,0,-
1021,0,-
1022,0,-
1023,0,-
1024,0,-
1025,0,-
1026,0,-
1027,51,-
1028,1023,-
1029,1022,-
1030,1022,-
1031,1023,-
1032,1022,-
1033,1023,-
1034,1022,-
1035,1022,-
1036,1022,-
1037,1017,-
1038,0,-
1039,0,-
1040,0,-
1041,0,-
1042,0,-
1043,0,-
1044,0,-
1045,0,-
1046,0,-
1047,87,-
1048,1022,-
1049,1022,-
1050,1022,-
1051,1023,-
1052,1023,-
1053,1022,-
1054,1023,-
1055,1022,-
1056,1023,-
1057,956,-
1058,0,-
1059,0,-
1060,0,-
1061,0,-
1062,0,-
1063,0,-
1064,0,-
1065,0,-
1066,0,-
1067,120,-
1068,1022,-
1069,1023,-
1070,1023,-
1071,1023,-
1072,1022,-
1073,1022,-
1074,1022,-
1075,1022,-
1076,1023,-
1077,981,-
1078,0,-
1079,0,-
1080,0,-
1081,0,-
1082,0,-
1083,0,-
1084,0,-
1085,0,-
1086,0,-
1087,109,-
1088,1022,-
1089,1023,-
1090,1022,-
1091,1022,-
1092,1023,-
1093,1022,-
1094,1023,-
1095,1022,-
1096,1023,-
1097,925,-
1098,0,-
1099,0,-
1100,0,-
1101,0,-
1102,0,-
1103,0,-
1104,0,-
1105,0,-
1106,0,-
1107,148,-
1108,1022,-
1109,1023,-
1110,1023,-
1111,1022,-
1112,1022,-
1113,1022,-
1114,1023,-
1115,1022,-
1116,1022,-
1117,903,-
1118,0,-
1119,0,-
1120,0,-
1121,0,-
1122,0,-
1123,0,-
1124,0,-
1125,0,-
1126,0,-
1127,131,-
1128,1022,-
1129,1023,-
1130,1022,-
1131,1023,-
1132,1022,-
1133,1022,-
1134,1023,-
1135,1023,-
1136,1023,-
1137,911,-
1138,0,-
1139,0,-
1140,0,-
1141,0,-
1142,0,-
1143,0,-
1144,0,-
1145,0,-
1146,0,-
1147,144,-
1148,1022,-
1149,1023,-
1150,1022,-
1151,1023,-
1152,1022,-
1153,1022,-
1154,1022,-
1155,1022,-
1156,1022,-
1157,891,-
1158,0,-
1159,0,-
1160,0,-
1161,0,-
1162,0,-
1163,0,-
1164,0,-
1165,0,-
1166,0,-
1167,183,-
1168,1022,-
1169,1022,-
1170,1023,-
1171,1022,-
1172,1023,-
1173,1023,-
1174,1023,-
1175,1023,-
1176,1022,-
1177,868,-
1178,0,-
1179,0,-
1180,0,-
1181,0,-
1182,0,-
1183,0,-
1184,0,-
1185,0,-
1186,0,-
1187,183,-
1188,1022,-
1189,1023,-
1190,1023,-
1191,1023,-
1192,1022,-
1193,1022,-
1194,1023,-
1195,1023,-
1196,1022,-
1197,856,-
1198,0,-
1199,0,-
1200,0,-
1201,0,-
1202,0,-
1203,0,-
1204,0,-
1205,0,-
1206,0,-
1207,202,-
1208,1022,-
1209,1023,-
1210,1023,-
1211,1022,-
1212,1022,-
1213,1022,-
1214,1023,-
1215,1022,-
1216,1022,-
1217,823,-
1218,0,-
1219,0,-
1220,0,-
1221,0,-
1222,0,-
1223,0,-
1224,0,-
1225,0,-
1226,0,-
1227,196,-
1228,1022,-
1229,1023,-
1230,1022,-
1231,1022,-
1232,1023,-
1233,1022,-
1234,1023,-
1235,1022,-
1236,1023,-
1237,833,-
1238,0,-
1239,0,-
1240,0,-
1241,0,-
1242,0,-
1243,0,-
1244,0,-
1245,0,-
1246,0,-
1247,219,-
1248,1022,-
1249,1023,-
1250,1023,-
1251,1023,-
1252,1023,-
1253,1022,-
1254,1023,-
1255,1022,-
1256,1022,-
1257,809,-
1258,0,-
1259,0,-
1260,0,-
1261,0,-
1262,0,-
1263,0,-
1264,0,-
1265,0,-
1266,0,-
1267,248,-
1268,1022,-
1269,1023,-
1270,1022,-
1271,1022,-
1272,1022,-
1273,1022,-
1274,1022,-
1275,1023,-
1276,1023,-
1277,790,-
1278,0,-
1279,0,-
1280,0,-
1281,0,-
1282,0,-
1283,0,-
1284,0,-
1285,0,-
1286,0,-
1287,255,-
1288,1022,-
1289,1022,-
1290,1022,-
1291,1023,-
1292,1023,-
1293,1022,-
1294,1023,-
1295,1023,-
1296,1022,-
1297,797,-
1298,0,-
1299,0,-
1300,0,-
1301,0,-
1302,0,-
1303,0,-
1304,0,-
1305,0,-
1306,0,-
1307,239,-
1308,1022,-
1309,1023,-
1310,1022,-
1311,1023,-
1312,1023,-
1313,1022,-
1314,1023,-
1315,1022,-
1316,1022,-
1317,783,-
1318,0,-
1319,0,-
1320,0,-
1321,0,-
1322,0,-
1323,0,-
1324,0,-
1325,0,-
1326,0,-
1327,303,-
1328,1022,-
1329,1023,-
1330,1022,-
1331,1022,-
1332,1023,-
1333,1022,-
1334,1023,-
1335,1022,-
1336,1022,-
1337,752,-
1338,0,-
1339,0,-
1340,0,-
1341,0,-
1342,0,-
1343,0,-
1344,0,-
1345,0,-
1346,0,-
1347,292,-
1348,1022,-
1349,1022,-
1350,1022,-
1351,1023,-
1352,1022,-
1353,1023,-
1354,1022,-
1355,1023,-
1356,1022,-
1357,743,-
1358,0,-
1359,0,-
1360,0,-
1361,0,-
1362,0,-
1363,0,-
1364,0,-
1365,0,-
1366,0,-
1367,304,-
1368,1022,-
1369,1022,-
1370,1022,-
1371,1022,-
1372,1023,-
1373,1022,-
1374,1022,-
1375,1023,-
1376,1023,-
1377,744,-
1378,0,-
1379,0,-
1380,0,-
1381,0,-
1382,0,-
1383,0,-
1384,0,-
1385,0,-
1386,0,-
1387,346,-
1388,1023,-
1389,1022,-
1390,1023,-
1391,1023,-
1392,1023,-
1393,1023,-
1394,1022,-
1395,1022,-
1396,1022,-
1397,721,-
1398,0,-
1399,0,-
1400,0,-
1401,0,-
1402,0,-
1403,0,-
1404,0,-
1405,0,-
1406,0,-
1407,319,-
1408,1022,-
1409,1023,-
1410,1023,-
1411,1022,-
1412,1023,-
1413,1023,-
1414,1023,-
1415,1023,-
1416,1022,-
1417,707,-
1418,0,-
1419,0,-
1420,0,-
1421,0,-
1422,0,-
1423,0,-
1424,0,-
1425,0,-
1426,0,-
1427,354,-
1428,1022,-
1429,1023,-
1430,1023,-
1431,1022,-
1432,1022,-
1433,1022,-
1434,1022,-
1435,1022,-
1436,1023,-
1437,683,-
1438,0,-
1439,0,-
1440,0,-
1441,0,-
1442,0,-
1443,0,-
1444,0,-
1445,0,-
1446,0,-
1447,395,-
1448,1022,-
1449,1023,-
1450,1022,-
1451,1023,-
1452,1022,-
1453,1022,-
1454,1023,-
1455,1022,-
1456,1022,-
1457,670,-
1458,0,-
1459,0,-
1460,0,-
1461,0,-
1462,0,-
1463,0,-
1464,0,-
1465,0,-
1466,0,-
1467,370,-
1468,1022,-
1469,1023,-
1470,1022,-
1471,1022,-
1472,1022,-
1473,1022,-
1474,1022,-
1475,1023,-
1476,1023,-
1477,671,-
1478,0,-
1479,0,-
1480,0,-
1481,0,-
1482,0,-
1483,0,-
1484,0,-
1485,0,-
1486,0,-
1487,408,-
1488,1022,-
1489,1022,-
1490,1022,-
1491,1022,-
1492,1023,-
1493,1023,-
1494,1022,-
1495,1022,-
1496,1023,-
1497,649,-
1498,0,-
1499,0,-
1500,0,-
1501,0,-
1502,0,-
1503,0,-
1504,0,-
1505,0,-
1506,0,-
1507,416,-
1508,1023,-
1509,1022,-
1510,1023,-
1511,1022,-
1512,1022,-
1513,1023,-
1514,1022,-
1515,1022,-
1516,1022,-
1517,635,-
1518,0,-
1519,0,-
1520,0,-
1521,0,-
1522,0,-
1523,0,-
1524,0,-
1525,0,-
1526,0,-
1527,416,-
1528,1023,-
1529,1022,-
1530,1022,-
1531,1022,-
1532,1022,-
1533,1023,-
1534,1023,-
1535,1022,-
1536,1023,-
1537,616,-
1538,0,-
1539,0,-
1540,0,-
1541,0,-
1542,0,-
1543,0,-
1544,0,-
1545,0,-
1546,0,-
1547,450,-
1548,1022,-
1549,1023,-
1550,1023,-
1551,1022,-
1552,1023,-
1553,1022,-
1554,1023,-
1555,1022,-
1556,1023,-
1557,600,-
1558,0,-
1559,0,-
1560,0,-
1561,0,-
1562,0,-
1563,0,-
1564,0,-
1565,0,-
1566,0,-
1567,444,-
1568,1022,-
1569,1023,-
1570,1022,-
1571,1022,-
1572,1023,-
1573,1022,-
1574,1023,-
1575,1022,-
1576,1023,-
1577,590,-
1578,0,-
1579,0,-
1580,0,-
1581,0,-
1582,0,-
1583,0,-
1584,0,-
1585,0,-
1586,0,-
1587,467,-
1588,1022,-
1589,1023,-
1590,1023,-
1591,1023,-
1592,1023,-
1593,1022,-
1594,1023,-
1595,1023,-
1596,1022,-
1597,561,-
1598,0,-
1599,0,-
1600,0,-
1601,0,-
1602,0,-
1603,0,-
1604,0,-
1605,0,-
1606,0,-
1607,511,-
1608,1023,-
1609,1022,-
1610,1023,-
1611,1022,-
1612,1023,-
1613,1023,-
1614,1022,-
1615,1023,-
1616,1022,-
1617,558,-
1618,0,-
1619,0,-
1620,0,-
1621,0,-
1622,0,-
1623,0,-
1624,0,-
1625,0,-
1626,0,-
1627,474,-
1628,1023,-
1629,1023,-
1630,1022,-
1631,1023,-
1632,1023,-
1633,1022,-
1634,1022,-
1635,1023,-
1636,1022,-
1637,537,-
1638,0,-
1639,0,-
1640,0,-
1641,0,-
1642,0,-
1643,0,-
1644,0,-
1645,0,-
1646,0,-
1647,517,-
1648,1022,-
1649,1022,-
1650,1023,-
1651,1023,-
1652,1023,-
1653,1022,-
1654,1023,-
1655,1023,-
1656,1022,-
1657,524,-
1658,0,-
1659,0,-
1660,0,-
1661,0,-
1662,0,-
1663,0,-
1664,0,-
1665,0,-
1666,0,-
1667,524,-
1668,1023,-
1669,1023,-
1670,1022,-
1671,1023,-
1672,1023,-
1673,1022,-
1674,1023,-
1675,1022,-
1676,1022,-
1677,504,-
1678,0,-
1679,0,-
1680,0,-
1681,0,-
1682,0,-
1683,0,-
1684,0,-
1685,0,-
1686,0,-
1687,536,-
1688,1022,-
1689,1023,-
1690,1023,-
1691,1023,-
1692,1022,-
1693,1022,-
1694,1023,-
1695,1023,-
1696,1022,-
1697,499,-
1698,0,-
1699,0,-
1700,0,-
1701,0,-
1702,0,-
1703,0,-
1704,0,-
1705,0,-
1706,0,-
1707,583,-
1708,1022,-
1709,1023,-
1710,1023,-
1711,1023,-
1712,1022,-
1713,1022,-
1714,1022,-
1715,1022,-
1716,1023,-
1717,479,-
1718,0,-
1719,0,-
1720,0,-
1721,0,-
1722,0,-
1723,0,-
1724,0,-
1725,0,-
1726,0,-
1727,564,-
1728,1022,-
1729,1022,-
1730,1022,-
1731,1022,-
1732,1022,-
1733,1023,-
1734,1022,-
1735,1023,-
1736,1022,-
1737,477,-
1738,0,-
1739,0,-
1740,0,-
1741,0,-
1742,0,-
1743,0,-
1744,0,-
1745,0,-
1746,0,-
1747,576,-
1748,1023,-
1749,1023,-
1750,1023,-
1751,1023,-
1752,1023,-
1753,1022,-
1754,1023,-
1755,1022,-
1756,1022,-
1757,442,-
1758,0,-
1759,0,-
1760,0,-
1761,0,-
1762,0,-
1763,0,-
1764,0,-
1765,0,-
1766,0,-
1767,611,-
1768,1022,-
1769,1023,-
1770,1023,-
1771,1023,-
1772,1022,-
1773,1022,-
1774,1022,-
1775,1023,-
1776,1023,-
1777,451,-
1778,0,-
1779,0,-
1780,0,-
1781,0,-
1782,0,-
1783,0,-
1784,0,-
1785,0,-
1786,0,-
1787,596,-
1788,1022,-
1789,1022,-
1790,1022,-
1791,1022,-
1792,1022,-
1793,1022,-
1794,1023,-
1795,1023,-
1796,1023,-
1797,421,-
1798,0,-
1799,0,-
1800,0,-
1801,0,-
1802,0,-
1803,0,-
1804,0,-
1805,0,-
1806,0,-
1807,642,-
1808,1022,-
1809,1023,-
1810,1022,-
1811,1022,-
1812,1022,-
1813,1022,-
1814,1023,-
1815,1023,-
1816,1022,-
1817,389,-
1818,0,-
1819,0,-
1820,0,-
1821,0,-
1822,0,-
1823,0,-
1824,0,-
1825,0,-
1826,0,-
1827,659,-
1828,1022,-
1829,1023,-
1830,1023,-
1831,1023,-
1832,1023,-
1833,1022,-
1834,1023,-
1835,1022,-
1836,1023,-
1837,392,-
1838,0,-
1839,0,-
1840,0,-
1841,0,-
1842,0,-
1843,0,-
1844,0,-
1845,0,-
1846,0,-
1847,652,-
1848,1022,-
1849,1022,-
1850,1023,-
1851,1023,-
1852,1023,-
1853,1022,-
1854,1023,-
1855,1022,-
1856,1022,-
1857,374,-
1858,0,-
1859,0,-
1860,0,-
1861,0,-
1862,0,-
1863,0,-
1864,0,-
1865,0,-
1866,0,-
1867,696,-
1868,1022,-
1869,1023,-
1870,1022,-
1871,1023,-
1872,1022,-
1873,1022,-
1874,1022,-
1875,1022,-
1876,1023,-
1877,351,-
1878,0,-
1879,0,-
1880,0,-
1881,0,-
1882,0,-
1883,0,-
1884,0,-
1885,0,-
1886,0,-
1887,686,-
1888,1023,-
1889,1022,-
1890,1022,-
1891,1022,-
1892,1022,-
1893,1022,-
1894,1023,-
1895,1022,-
1896,1023,-
1897,337,-
1898,0,-
1899,0,-
1900,0,-
1901,0,-
1902,0,-
1903,0,-
1904,0,-
1905,0,-
1906,0,-
1907,708,-
1908,1022,-
1909,1023,-
1910,1022,-
1911,1022,-
1912,1022,-
1913,1022,-
1914,1023,-
1915,1023,-
1916,1023,-
1917,317,-
1918,0,-
1919,0,-
1920,0,-
1921,0,-
1922,0,-
1923,0,-
1924,0,-
1925,0,-
1926,0,-
1927,756,-
1928,1022,-
1929,1022,-
1930,1022,-
1931,1023,-
1932,1023,-
1933,1022,-
1934,1023,-
1935,1023,-
1936,1022,-
1937,316,-
1938,0,-
1939,0,-
1940,0,-
1941,0,-
1942,0,-
1943,0,-
1944,0,-
1945,0,-
1946,0,-
1947,719,-
1948,1022,-
1949,1023,-
1950,1022,-
1951,1023,-
1952,1022,-
1953,1022,-
1954,1022,-
1955,1023,-
1956,1022,-
1957,304,-
1958,0,-
1959,0,-
1960,0,-
1961,0,-
1962,0,-
1963,0,-
1964,0,-
1965,0,-
1966,0,-
1967,763,-
1968,1022,-
1969,1023,-
1970,1022,-
1971,1022,-
1972,1022,-
1973,1022,-
1974,1023,-
1975,1023,-
1976,1022,-
1977,283,-
1978,0,-
1979,0,-
1980,0,-
1981,0,-
1982,0,-
1983,0,-
1984,0,-
1985,0,-
1986,0,-
1987,767,-
1988,1022,-
1989,1022,-
1990,1023,-
1991,1023,-
1992,1022,-
1993,1023,-
1994,1022,-
1995,1023,-
1996,1022,-
1997,272,-
1998,0,-
1999,0,-
2000,0,-
2001,0,-
2002,0,-
